id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;bulan;produksi_padi;satuan;tahun
1268;32;JAWA BARAT;3277;KOTA CIMAHI;AGUSTUS;0;TON GABAH KERING GILING;2021
1269;32;JAWA BARAT;3277;KOTA CIMAHI;SEPTEMBER;35;TON GABAH KERING GILING;2021
1270;32;JAWA BARAT;3277;KOTA CIMAHI;OKTOBER;86;TON GABAH KERING GILING;2021
1271;32;JAWA BARAT;3277;KOTA CIMAHI;NOVEMBER;69;TON GABAH KERING GILING;2021
1272;32;JAWA BARAT;3277;KOTA CIMAHI;DESEMBER;0;TON GABAH KERING GILING;2021
1273;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JANUARI;1054;TON GABAH KERING GILING;2021
1274;32;JAWA BARAT;3278;KOTA TASIKMALAYA;FEBRUARI;7490;TON GABAH KERING GILING;2021
1275;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MARET;10314;TON GABAH KERING GILING;2021
1276;32;JAWA BARAT;3278;KOTA TASIKMALAYA;APRIL;2641;TON GABAH KERING GILING;2021
1277;32;JAWA BARAT;3278;KOTA TASIKMALAYA;MEI;1043;TON GABAH KERING GILING;2021
1278;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JUNI;3053;TON GABAH KERING GILING;2021
1279;32;JAWA BARAT;3278;KOTA TASIKMALAYA;JULI;9124;TON GABAH KERING GILING;2021
1280;32;JAWA BARAT;3278;KOTA TASIKMALAYA;AGUSTUS;4045;TON GABAH KERING GILING;2021
1281;32;JAWA BARAT;3278;KOTA TASIKMALAYA;SEPTEMBER;2533;TON GABAH KERING GILING;2021
1282;32;JAWA BARAT;3278;KOTA TASIKMALAYA;OKTOBER;2491;TON GABAH KERING GILING;2021
1283;32;JAWA BARAT;3278;KOTA TASIKMALAYA;NOVEMBER;2740;TON GABAH KERING GILING;2021
1284;32;JAWA BARAT;3278;KOTA TASIKMALAYA;DESEMBER;2592;TON GABAH KERING GILING;2021
1285;32;JAWA BARAT;3279;KOTA BANJAR;JANUARI;0;TON GABAH KERING GILING;2021
1286;32;JAWA BARAT;3279;KOTA BANJAR;FEBRUARI;312;TON GABAH KERING GILING;2021
1287;32;JAWA BARAT;3279;KOTA BANJAR;MARET;13459;TON GABAH KERING GILING;2021
1288;32;JAWA BARAT;3279;KOTA BANJAR;APRIL;6157;TON GABAH KERING GILING;2021
1289;32;JAWA BARAT;3279;KOTA BANJAR;MEI;916;TON GABAH KERING GILING;2021
1290;32;JAWA BARAT;3279;KOTA BANJAR;JUNI;187;TON GABAH KERING GILING;2021
1291;32;JAWA BARAT;3279;KOTA BANJAR;JULI;5642;TON GABAH KERING GILING;2021
1292;32;JAWA BARAT;3279;KOTA BANJAR;AGUSTUS;1598;TON GABAH KERING GILING;2021
1293;32;JAWA BARAT;3279;KOTA BANJAR;SEPTEMBER;1348;TON GABAH KERING GILING;2021
1294;32;JAWA BARAT;3279;KOTA BANJAR;OKTOBER;3962;TON GABAH KERING GILING;2021
1295;32;JAWA BARAT;3279;KOTA BANJAR;NOVEMBER;2043;TON GABAH KERING GILING;2021
1296;32;JAWA BARAT;3279;KOTA BANJAR;DESEMBER;0;TON GABAH KERING GILING;2021
1297;32;JAWA BARAT;3201;KABUPATEN BOGOR;JANUARI;19705;TON GABAH KERING GILING;2022
1298;32;JAWA BARAT;3201;KABUPATEN BOGOR;FEBRUARI;19881;TON GABAH KERING GILING;2022
1299;32;JAWA BARAT;3201;KABUPATEN BOGOR;MARET;61475;TON GABAH KERING GILING;2022
1300;32;JAWA BARAT;3201;KABUPATEN BOGOR;APRIL;23420;TON GABAH KERING GILING;2022
1301;32;JAWA BARAT;3201;KABUPATEN BOGOR;MEI;15334;TON GABAH KERING GILING;2022
1302;32;JAWA BARAT;3201;KABUPATEN BOGOR;JUNI;17148;TON GABAH KERING GILING;2022
1303;32;JAWA BARAT;3201;KABUPATEN BOGOR;JULI;37643;TON GABAH KERING GILING;2022
1304;32;JAWA BARAT;3201;KABUPATEN BOGOR;AGUSTUS;18538;TON GABAH KERING GILING;2022
1305;32;JAWA BARAT;3201;KABUPATEN BOGOR;SEPTEMBER;29161;TON GABAH KERING GILING;2022
1306;32;JAWA BARAT;3201;KABUPATEN BOGOR;OKTOBER;30829;TON GABAH KERING GILING;2022
1307;32;JAWA BARAT;3201;KABUPATEN BOGOR;NOVEMBER;13918;TON GABAH KERING GILING;2022
1308;32;JAWA BARAT;3201;KABUPATEN BOGOR;DESEMBER;12847;TON GABAH KERING GILING;2022
1309;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JANUARI;23793;TON GABAH KERING GILING;2022
1310;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;FEBRUARI;84085;TON GABAH KERING GILING;2022
1311;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MARET;103714;TON GABAH KERING GILING;2022
1312;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;APRIL;28431;TON GABAH KERING GILING;2022
1313;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;MEI;29492;TON GABAH KERING GILING;2022
1314;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JUNI;84516;TON GABAH KERING GILING;2022
1315;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;JULI;57493;TON GABAH KERING GILING;2022
1316;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;AGUSTUS;21777;TON GABAH KERING GILING;2022
1317;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;SEPTEMBER;17220;TON GABAH KERING GILING;2022
1318;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;OKTOBER;25729;TON GABAH KERING GILING;2022
1319;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;NOVEMBER;21926;TON GABAH KERING GILING;2022
1320;32;JAWA BARAT;3202;KABUPATEN SUKABUMI;DESEMBER;10050;TON GABAH KERING GILING;2022
1321;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JANUARI;26714;TON GABAH KERING GILING;2022
1322;32;JAWA BARAT;3203;KABUPATEN CIANJUR;FEBRUARI;98635;TON GABAH KERING GILING;2022
1323;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MARET;111429;TON GABAH KERING GILING;2022
1324;32;JAWA BARAT;3203;KABUPATEN CIANJUR;APRIL;37480;TON GABAH KERING GILING;2022
1325;32;JAWA BARAT;3203;KABUPATEN CIANJUR;MEI;35416;TON GABAH KERING GILING;2022
1326;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JUNI;69607;TON GABAH KERING GILING;2022
1327;32;JAWA BARAT;3203;KABUPATEN CIANJUR;JULI;72436;TON GABAH KERING GILING;2022
1328;32;JAWA BARAT;3203;KABUPATEN CIANJUR;AGUSTUS;46883;TON GABAH KERING GILING;2022
1329;32;JAWA BARAT;3203;KABUPATEN CIANJUR;SEPTEMBER;30607;TON GABAH KERING GILING;2022
1330;32;JAWA BARAT;3203;KABUPATEN CIANJUR;OKTOBER;33078;TON GABAH KERING GILING;2022
1331;32;JAWA BARAT;3203;KABUPATEN CIANJUR;NOVEMBER;36727;TON GABAH KERING GILING;2022
1332;32;JAWA BARAT;3203;KABUPATEN CIANJUR;DESEMBER;18933;TON GABAH KERING GILING;2022
1333;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JANUARI;9835;TON GABAH KERING GILING;2022
1334;32;JAWA BARAT;3204;KABUPATEN BANDUNG;FEBRUARI;11343;TON GABAH KERING GILING;2022
1335;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MARET;20891;TON GABAH KERING GILING;2022
1336;32;JAWA BARAT;3204;KABUPATEN BANDUNG;APRIL;54046;TON GABAH KERING GILING;2022
1337;32;JAWA BARAT;3204;KABUPATEN BANDUNG;MEI;39190;TON GABAH KERING GILING;2022
1338;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JUNI;15123;TON GABAH KERING GILING;2022
1339;32;JAWA BARAT;3204;KABUPATEN BANDUNG;JULI;9815;TON GABAH KERING GILING;2022
1340;32;JAWA BARAT;3204;KABUPATEN BANDUNG;AGUSTUS;13455;TON GABAH KERING GILING;2022
1341;32;JAWA BARAT;3204;KABUPATEN BANDUNG;SEPTEMBER;35201;TON GABAH KERING GILING;2022
1342;32;JAWA BARAT;3204;KABUPATEN BANDUNG;OKTOBER;46957;TON GABAH KERING GILING;2022
1343;32;JAWA BARAT;3204;KABUPATEN BANDUNG;NOVEMBER;22380;TON GABAH KERING GILING;2022
1344;32;JAWA BARAT;3204;KABUPATEN BANDUNG;DESEMBER;10975;TON GABAH KERING GILING;2022
1345;32;JAWA BARAT;3205;KABUPATEN GARUT;JANUARI;22246;TON GABAH KERING GILING;2022
1346;32;JAWA BARAT;3205;KABUPATEN GARUT;FEBRUARI;35981;TON GABAH KERING GILING;2022
1347;32;JAWA BARAT;3205;KABUPATEN GARUT;MARET;69700;TON GABAH KERING GILING;2022
1348;32;JAWA BARAT;3205;KABUPATEN GARUT;APRIL;50388;TON GABAH KERING GILING;2022
1349;32;JAWA BARAT;3205;KABUPATEN GARUT;MEI;26809;TON GABAH KERING GILING;2022
1350;32;JAWA BARAT;3205;KABUPATEN GARUT;JUNI;43414;TON GABAH KERING GILING;2022
1351;32;JAWA BARAT;3205;KABUPATEN GARUT;JULI;52771;TON GABAH KERING GILING;2022
1352;32;JAWA BARAT;3205;KABUPATEN GARUT;AGUSTUS;40887;TON GABAH KERING GILING;2022
1353;32;JAWA BARAT;3205;KABUPATEN GARUT;SEPTEMBER;22687;TON GABAH KERING GILING;2022
1354;32;JAWA BARAT;3205;KABUPATEN GARUT;OKTOBER;22156;TON GABAH KERING GILING;2022
1355;32;JAWA BARAT;3205;KABUPATEN GARUT;NOVEMBER;28599;TON GABAH KERING GILING;2022
1356;32;JAWA BARAT;3205;KABUPATEN GARUT;DESEMBER;25685;TON GABAH KERING GILING;2022
1357;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JANUARI;41688;TON GABAH KERING GILING;2022
1358;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;FEBRUARI;26820;TON GABAH KERING GILING;2022
1359;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MARET;50179;TON GABAH KERING GILING;2022
1360;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;APRIL;37194;TON GABAH KERING GILING;2022
1361;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;MEI;34913;TON GABAH KERING GILING;2022
1362;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JUNI;35132;TON GABAH KERING GILING;2022
1363;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;JULI;39170;TON GABAH KERING GILING;2022
1364;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;AGUSTUS;24899;TON GABAH KERING GILING;2022
1365;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;SEPTEMBER;24235;TON GABAH KERING GILING;2022
1366;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;OKTOBER;29880;TON GABAH KERING GILING;2022
1367;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;NOVEMBER;49433;TON GABAH KERING GILING;2022
1368;32;JAWA BARAT;3206;KABUPATEN TASIKMALAYA;DESEMBER;37424;TON GABAH KERING GILING;2022
1369;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JANUARI;12569;TON GABAH KERING GILING;2022
1370;32;JAWA BARAT;3207;KABUPATEN CIAMIS;FEBRUARI;10619;TON GABAH KERING GILING;2022
1371;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MARET;67419;TON GABAH KERING GILING;2022
1372;32;JAWA BARAT;3207;KABUPATEN CIAMIS;APRIL;44122;TON GABAH KERING GILING;2022
1373;32;JAWA BARAT;3207;KABUPATEN CIAMIS;MEI;14862;TON GABAH KERING GILING;2022
1374;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JUNI;14481;TON GABAH KERING GILING;2022
1375;32;JAWA BARAT;3207;KABUPATEN CIAMIS;JULI;32960;TON GABAH KERING GILING;2022
1376;32;JAWA BARAT;3207;KABUPATEN CIAMIS;AGUSTUS;34428;TON GABAH KERING GILING;2022
1377;32;JAWA BARAT;3207;KABUPATEN CIAMIS;SEPTEMBER;31802;TON GABAH KERING GILING;2022
1378;32;JAWA BARAT;3207;KABUPATEN CIAMIS;OKTOBER;20778;TON GABAH KERING GILING;2022
1379;32;JAWA BARAT;3207;KABUPATEN CIAMIS;NOVEMBER;11634;TON GABAH KERING GILING;2022
1380;32;JAWA BARAT;3207;KABUPATEN CIAMIS;DESEMBER;10008;TON GABAH KERING GILING;2022
1381;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JANUARI;13922;TON GABAH KERING GILING;2022
1382;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;FEBRUARI;9709;TON GABAH KERING GILING;2022
1383;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MARET;63407;TON GABAH KERING GILING;2022
1384;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;APRIL;23943;TON GABAH KERING GILING;2022
1385;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;MEI;17407;TON GABAH KERING GILING;2022
1386;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JUNI;18733;TON GABAH KERING GILING;2022
1387;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;JULI;57854;TON GABAH KERING GILING;2022
1388;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;AGUSTUS;15955;TON GABAH KERING GILING;2022
1389;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;SEPTEMBER;12906;TON GABAH KERING GILING;2022
1390;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;OKTOBER;13457;TON GABAH KERING GILING;2022
1391;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;NOVEMBER;17593;TON GABAH KERING GILING;2022
1392;32;JAWA BARAT;3208;KABUPATEN KUNINGAN;DESEMBER;12705;TON GABAH KERING GILING;2022
1393;32;JAWA BARAT;3209;KABUPATEN CIREBON;JANUARI;3280;TON GABAH KERING GILING;2022
1394;32;JAWA BARAT;3209;KABUPATEN CIREBON;FEBRUARI;5655;TON GABAH KERING GILING;2022
1395;32;JAWA BARAT;3209;KABUPATEN CIREBON;MARET;69519;TON GABAH KERING GILING;2022
1396;32;JAWA BARAT;3209;KABUPATEN CIREBON;APRIL;103186;TON GABAH KERING GILING;2022
1397;32;JAWA BARAT;3209;KABUPATEN CIREBON;MEI;49343;TON GABAH KERING GILING;2022
1398;32;JAWA BARAT;3209;KABUPATEN CIREBON;JUNI;17173;TON GABAH KERING GILING;2022
1399;32;JAWA BARAT;3209;KABUPATEN CIREBON;JULI;50029;TON GABAH KERING GILING;2022
1400;32;JAWA BARAT;3209;KABUPATEN CIREBON;AGUSTUS;48297;TON GABAH KERING GILING;2022
1401;32;JAWA BARAT;3209;KABUPATEN CIREBON;SEPTEMBER;70831;TON GABAH KERING GILING;2022
1402;32;JAWA BARAT;3209;KABUPATEN CIREBON;OKTOBER;50999;TON GABAH KERING GILING;2022
1403;32;JAWA BARAT;3209;KABUPATEN CIREBON;NOVEMBER;21772;TON GABAH KERING GILING;2022
1404;32;JAWA BARAT;3209;KABUPATEN CIREBON;DESEMBER;4621;TON GABAH KERING GILING;2022
1405;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JANUARI;4435;TON GABAH KERING GILING;2022
1406;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;FEBRUARI;16627;TON GABAH KERING GILING;2022
1407;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MARET;186839;TON GABAH KERING GILING;2022
1408;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;APRIL;61544;TON GABAH KERING GILING;2022
1409;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;MEI;20136;TON GABAH KERING GILING;2022
1410;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JUNI;26470;TON GABAH KERING GILING;2022
1411;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;JULI;144543;TON GABAH KERING GILING;2022
1412;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;AGUSTUS;54733;TON GABAH KERING GILING;2022
1413;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;SEPTEMBER;13642;TON GABAH KERING GILING;2022
1414;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;OKTOBER;7657;TON GABAH KERING GILING;2022
1415;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;NOVEMBER;21746;TON GABAH KERING GILING;2022
1416;32;JAWA BARAT;3210;KABUPATEN MAJALENGKA;DESEMBER;7722;TON GABAH KERING GILING;2022
1417;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JANUARI;16588;TON GABAH KERING GILING;2022
1418;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;FEBRUARI;11098;TON GABAH KERING GILING;2022
1419;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MARET;56642;TON GABAH KERING GILING;2022
1420;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;APRIL;35593;TON GABAH KERING GILING;2022
1421;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;MEI;18420;TON GABAH KERING GILING;2022
1422;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JUNI;14544;TON GABAH KERING GILING;2022
1423;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;JULI;50467;TON GABAH KERING GILING;2022
1424;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;AGUSTUS;25312;TON GABAH KERING GILING;2022
1425;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;SEPTEMBER;21492;TON GABAH KERING GILING;2022
1426;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;OKTOBER;13778;TON GABAH KERING GILING;2022
1427;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;NOVEMBER;19379;TON GABAH KERING GILING;2022
1428;32;JAWA BARAT;3211;KABUPATEN SUMEDANG;DESEMBER;14855;TON GABAH KERING GILING;2022
1429;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JANUARI;7633;TON GABAH KERING GILING;2022
1430;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;FEBRUARI;25911;TON GABAH KERING GILING;2022
1431;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MARET;224602;TON GABAH KERING GILING;2022
1432;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;APRIL;442185;TON GABAH KERING GILING;2022
1433;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;MEI;99722;TON GABAH KERING GILING;2022
1434;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JUNI;44973;TON GABAH KERING GILING;2022
1435;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;JULI;94672;TON GABAH KERING GILING;2022
1436;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;AGUSTUS;160930;TON GABAH KERING GILING;2022
1437;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;SEPTEMBER;266602;TON GABAH KERING GILING;2022
1438;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;OKTOBER;99494;TON GABAH KERING GILING;2022
1439;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;NOVEMBER;12792;TON GABAH KERING GILING;2022
1440;32;JAWA BARAT;3212;KABUPATEN INDRAMAYU;DESEMBER;2745;TON GABAH KERING GILING;2022
1441;32;JAWA BARAT;3213;KABUPATEN SUBANG;JANUARI;24411;TON GABAH KERING GILING;2022
1442;32;JAWA BARAT;3213;KABUPATEN SUBANG;FEBRUARI;16454;TON GABAH KERING GILING;2022
1443;32;JAWA BARAT;3213;KABUPATEN SUBANG;MARET;129420;TON GABAH KERING GILING;2022
1444;32;JAWA BARAT;3213;KABUPATEN SUBANG;APRIL;170252;TON GABAH KERING GILING;2022
1445;32;JAWA BARAT;3213;KABUPATEN SUBANG;MEI;113795;TON GABAH KERING GILING;2022
1446;32;JAWA BARAT;3213;KABUPATEN SUBANG;JUNI;61629;TON GABAH KERING GILING;2022
1447;32;JAWA BARAT;3213;KABUPATEN SUBANG;JULI;70082;TON GABAH KERING GILING;2022
1448;32;JAWA BARAT;3213;KABUPATEN SUBANG;AGUSTUS;75944;TON GABAH KERING GILING;2022
1449;32;JAWA BARAT;3213;KABUPATEN SUBANG;SEPTEMBER;79632;TON GABAH KERING GILING;2022
1450;32;JAWA BARAT;3213;KABUPATEN SUBANG;OKTOBER;167407;TON GABAH KERING GILING;2022
1451;32;JAWA BARAT;3213;KABUPATEN SUBANG;NOVEMBER;96503;TON GABAH KERING GILING;2022
1452;32;JAWA BARAT;3213;KABUPATEN SUBANG;DESEMBER;33256;TON GABAH KERING GILING;2022
1453;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JANUARI;4162;TON GABAH KERING GILING;2022
1454;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;FEBRUARI;6271;TON GABAH KERING GILING;2022
1455;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MARET;48431;TON GABAH KERING GILING;2022
1456;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;APRIL;24149;TON GABAH KERING GILING;2022
1457;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;MEI;6618;TON GABAH KERING GILING;2022
1458;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JUNI;6418;TON GABAH KERING GILING;2022
1459;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;JULI;23813;TON GABAH KERING GILING;2022
1460;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;AGUSTUS;35859;TON GABAH KERING GILING;2022
1461;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;SEPTEMBER;10582;TON GABAH KERING GILING;2022
1462;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;OKTOBER;6533;TON GABAH KERING GILING;2022
1463;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;NOVEMBER;8443;TON GABAH KERING GILING;2022
1464;32;JAWA BARAT;3214;KABUPATEN PURWAKARTA;DESEMBER;7459;TON GABAH KERING GILING;2022
1465;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JANUARI;153426;TON GABAH KERING GILING;2022
1466;32;JAWA BARAT;3215;KABUPATEN KARAWANG;FEBRUARI;32323;TON GABAH KERING GILING;2022
1467;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MARET;76181;TON GABAH KERING GILING;2022
1468;32;JAWA BARAT;3215;KABUPATEN KARAWANG;APRIL;126453;TON GABAH KERING GILING;2022
1469;32;JAWA BARAT;3215;KABUPATEN KARAWANG;MEI;71464;TON GABAH KERING GILING;2022
1470;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JUNI;158037;TON GABAH KERING GILING;2022
1471;32;JAWA BARAT;3215;KABUPATEN KARAWANG;JULI;129088;TON GABAH KERING GILING;2022
1472;32;JAWA BARAT;3215;KABUPATEN KARAWANG;AGUSTUS;50631;TON GABAH KERING GILING;2022
1473;32;JAWA BARAT;3215;KABUPATEN KARAWANG;SEPTEMBER;81208;TON GABAH KERING GILING;2022
1474;32;JAWA BARAT;3215;KABUPATEN KARAWANG;OKTOBER;97472;TON GABAH KERING GILING;2022
1475;32;JAWA BARAT;3215;KABUPATEN KARAWANG;NOVEMBER;120571;TON GABAH KERING GILING;2022
1476;32;JAWA BARAT;3215;KABUPATEN KARAWANG;DESEMBER;130033;TON GABAH KERING GILING;2022
1477;32;JAWA BARAT;3216;KABUPATEN BEKASI;JANUARI;22229;TON GABAH KERING GILING;2022
1478;32;JAWA BARAT;3216;KABUPATEN BEKASI;FEBRUARI;20118;TON GABAH KERING GILING;2022
1479;32;JAWA BARAT;3216;KABUPATEN BEKASI;MARET;62986;TON GABAH KERING GILING;2022
1480;32;JAWA BARAT;3216;KABUPATEN BEKASI;APRIL;44571;TON GABAH KERING GILING;2022
1481;32;JAWA BARAT;3216;KABUPATEN BEKASI;MEI;48568;TON GABAH KERING GILING;2022
1482;32;JAWA BARAT;3216;KABUPATEN BEKASI;JUNI;111594;TON GABAH KERING GILING;2022
1483;32;JAWA BARAT;3216;KABUPATEN BEKASI;JULI;39057;TON GABAH KERING GILING;2022
1484;32;JAWA BARAT;3216;KABUPATEN BEKASI;AGUSTUS;32115;TON GABAH KERING GILING;2022
1485;32;JAWA BARAT;3216;KABUPATEN BEKASI;SEPTEMBER;28194;TON GABAH KERING GILING;2022
1486;32;JAWA BARAT;3216;KABUPATEN BEKASI;OKTOBER;41099;TON GABAH KERING GILING;2022
1487;32;JAWA BARAT;3216;KABUPATEN BEKASI;NOVEMBER;67742;TON GABAH KERING GILING;2022
1488;32;JAWA BARAT;3216;KABUPATEN BEKASI;DESEMBER;37482;TON GABAH KERING GILING;2022
1489;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JANUARI;6305;TON GABAH KERING GILING;2022
1490;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;FEBRUARI;10875;TON GABAH KERING GILING;2022
1491;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MARET;33259;TON GABAH KERING GILING;2022
1492;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;APRIL;9518;TON GABAH KERING GILING;2022
1493;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;MEI;8431;TON GABAH KERING GILING;2022
1494;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JUNI;9817;TON GABAH KERING GILING;2022
1495;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;JULI;30398;TON GABAH KERING GILING;2022
1496;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;AGUSTUS;10360;TON GABAH KERING GILING;2022
1497;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;SEPTEMBER;4675;TON GABAH KERING GILING;2022
1498;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;OKTOBER;8660;TON GABAH KERING GILING;2022
1499;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;NOVEMBER;15711;TON GABAH KERING GILING;2022
1500;32;JAWA BARAT;3217;KABUPATEN BANDUNG BARAT;DESEMBER;5647;TON GABAH KERING GILING;2022
1501;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JANUARI;1643;TON GABAH KERING GILING;2022
1502;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;FEBRUARI;17392;TON GABAH KERING GILING;2022
1503;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MARET;48617;TON GABAH KERING GILING;2022
1504;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;APRIL;9123;TON GABAH KERING GILING;2022
1505;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;MEI;540;TON GABAH KERING GILING;2022
1506;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JUNI;254;TON GABAH KERING GILING;2022
1507;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;JULI;21622;TON GABAH KERING GILING;2022
1508;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;AGUSTUS;37304;TON GABAH KERING GILING;2022
1509;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;SEPTEMBER;11728;TON GABAH KERING GILING;2022
1510;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;OKTOBER;228;TON GABAH KERING GILING;2022
1511;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;NOVEMBER;228;TON GABAH KERING GILING;2022
1512;32;JAWA BARAT;3218;KABUPATEN PANGANDARAN;DESEMBER;0;TON GABAH KERING GILING;2022
1513;32;JAWA BARAT;3271;KOTA BOGOR;JANUARI;18;TON GABAH KERING GILING;2022
